long,lat,fips
1044339.08294991,-1509849.21279864,28131
873743.986482256,-1217046.2520007,28133
908135.233966768,-1173887.05039604,28135
920867.002583733,-1094447.735762,28137
1013482.5218722,-1069703.27455199,28139
1074701.72241237,-1064584.48279275,28141
881720.532841894,-1099236.07405663,28143
1008192.23401286,-1101390.46334685,28145
946065.221791884,-1481939.98278472,28147
864222.031951146,-1356605.32765854,28149
844458.021159712,-1255634.83846895,28151
1073636.63995952,-1411320.09027297,28153
994023.46302438,-1201452.99021185,28155
831188.738042895,-1493159.70464932,28157
1023716.17178104,-1256369.55309093,28159
949992.751268513,-1160548.45092755,28161
900608.202013461,-1305710.51202712,28163
628017.04481203,-506501.77302435,29001
442962.5324946,-543559.39782266,29003
386889.760827401,-497057.647478144,29005
702273.408163133,-608345.888520133,29007
550908.180889046,-900790.263785414,29009
499225.372244465,-816251.816867985,29011
494524.269496828,-733059.860645549,29013
586009.067568934,-721550.934342157,29015
881226.456643028,-800323.527255833,29017
664583.897524324,-637027.936210099,29019
445145.594932448,-579803.276228885,29021
855281.702204363,-871568.485138095,29023
515092.544466055,-575274.585690962,29025
699313.639219611,-651018.351522412,29027
634334.332954066,-747923.218218784,29029
910574.064356428,-789966.648287416,29031
557698.948635755,-597543.605780218,29033
803431.344547028,-851974.196517305,29035
490661.893509018,-689318.601388477,29037
541002.892208749,-788627.409140931,29039
603459.447875445,-584068.800342099,29041
606062.986512122,-867387.523622602,29043
698749.33068078,-475223.139416721,29045
480332.974475507,-616145.650856644,29047
479464.794291098,-583898.820856641,29049
671778.238807014,-690727.959288158,29051
622712.389809137,-657205.588079149,29053
761833.115376569,-740793.676355288,29055
543580.221127709,-820951.701001939,29057
614515.728106445,-787635.663527228,29059
512567.653907489,-541447.744474753,29061
477379.618015538,-551658.342616641,29063
748046.495919346,-783525.138401664,29065
667257.382068252,-866438.264628629,29067
888335.084163223,-917283.943190156,29069
777060.848597478,-690584.544293172,29071
739197.137238354,-691435.665078832,29073
474695.442738646,-516310.786674735,29075
589801.2145933,-836804.882808848,29077
547022.34380674,-521838.291822012,29079
508931.140753904,-497787.383944101,29081
541296.36351356,-714991.342995704,29083
586096.156046803,-760903.867032819,29085
406987.23686182,-533151.998680928,29087
629567.541397598,-623240.03275052,29089
723093.141709636,-878981.19886407,29091
813040.738670819,-782396.736260636,29093
488609.645950245,-649135.09637131,29095
501928.660218767,-849285.995746469,29097
825329.382910605,-702245.498513237,29099
537263.448917412,-674929.023512124,29101
666965.478081968,-510010.022117721,29103
652688.420147681,-786791.761060073,29105
536990.806609434,-639001.61175419,29107
547584.632211859,-856899.806208481,29109
703418.439007031,-509812.406684889,29111
780099.762830647,-618429.07168665,29113
588004.60314841,-545748.936607669,29115
551354.401477465,-558626.663420154,29117
505179.786141874,-913010.451486689,29119
634516.42460202,-546125.673044615,29121
851329.278292812,-786570.957077894,29123
706097.678320856,-725686.953840212,29125
714879.493556349,-541150.912527541,29127
544204.769265143,-487711.115396043,29129
661748.51541905,-724022.576309686,29131
952068.235524483,-847422.028917428,29133
644432.408758303,-678588.839371062,29135
685880.055108669,-578680.314710947,29137
737160.882070223,-635675.407707058,29139
619712.180384192,-705029.531698345,29141
922610.802877515,-876725.5451265,29143
504096.034188563,-882323.448453341,29145
433715.644069381,-502288.050881695,29147
766913.837256008,-884258.889654861,29149
708380.05126714,-692154.139889425,29151
674703.909185562,-897368.830649718,29153
916139.55381943,-920455.782606752,29155
893995.396857464,-755962.666814151,29157
582610.954194774,-673562.699976285,29159
720212.351922988,-756105.395317738,29161
758490.955868098,-588366.838380263,29163
449620.538413772,-610328.641386347,29165
581938.241420486,-797498.809912993,29167
684522.030404696,-765423.111942933,29169
589920.258185967,-477574.359995669,29171
726678.119999359,-571015.82572961,29173
643979.096168136,-588859.829454541,29175
516892.489070689,-608861.70784625,29177
797953.350576856,-805758.674664594,29179
815530.310976487,-882723.351047213,29181
808116.894477677,-646045.197760904,29183
545445.792013392,-753434.987678411,29185
859640.508733731,-739473.907750658,29186
836071.165999383,-751033.725685195,29187
828841.02848888,-659482.643579527,29189
586200.967608737,-627626.61122042,29195
631906.680513691,-475048.303495779,29197
663742.952211783,-473987.883947277,29199
925290.398727843,-824972.753130946,29201
762091.946716001,-832224.815139275,29203
676347.908165588,-545928.390404145,29205
894290.875382166,-851198.676267771,29207
584133.422697202,-893812.551570928,29209
584625.803051919,-508101.553543446,29211
621575.174626823,-901381.017209799,29213
710753.491472582,-819541.130330424,29215
497372.072190794,-778146.507491409,29217
765683.257375407,-652224.493094628,29219
799133.894716056,-738498.230311504,29221
845681.577265849,-828112.852233983,29223
630758.154432605,-830808.293010363,29225
471596.150285332,-486601.358207398,29227
666794.618792957,-828865.728907688,29229
846338.637682078,-657675.879306345,29510
-1006086.51211385,95208.8965268444,30001
-583639.529669514,74143.4888352381,30003
-659571.380726148,418423.889549341,30005
-878905.136721084,211053.280601568,30007
-705102.497394941,64836.7782430606,30009
-353433.52389044,67613.074439628,30011
-852058.419192407,317053.253403023,30013
-775698.165835222,371041.902680169,30015
-428121.858767162,154131.813488031,30017
-406255.632150722,434887.547462821,30019
-369045.873192898,263133.204158033,30021
-1003276.55853169,199483.973137171,30023
-339000.333971189,157678.74214303,30025
-694303.390329298,291568.398980435,30027
-1033017.78598085,457615.672646745,30029
-866403.528316168,120273.326543567,30031
-527419.718888616,276037.321136788,30033
-948592.747438868,489590.536566692,30035
-702095.145440073,193671.346199186,30037
-1024708.93028252,242184.193884229,30039
-741060.723867608,450517.755992971,30041
-927346.559476164,197529.480476927,30043
-775281.260350096,277118.565927453,30045
-1048971.26070188,386743.47144347,30047
-932985.114443331,308528.092911825,30049
-808451.681067754,451795.83709422,30051
-1125739.34728736,503076.485265718,30053
-433757.52972619,309655.387958062,30055
-927797.483014455,101903.601271091,30057
-828785.803736857,234000.979884722,30059
-1126156.82834897,345154.695762033,30061
-1048588.7171374,317805.509973072,30063
-641198.362234232,199946.620861505,30065
-817653.393480003,107616.642870939,30067
-623067.981490458,267541.130194388,30069
-585004.674709998,391096.475248819,30071
-901448.223069815,428184.758093443,30073
-439683.607714879,59419.3725783693,30075
-978242.092303249,285109.650725563,30077
-408562.99709976,220559.988834322,30079
-1082017.85316748,215713.579605389,30081
-340560.431731859,319513.253571773,30083
-370264.899810012,378167.938323685,30085
-516653.333655467,158454.913272059,30087
-1124569.46954062,404429.426242921,30089
-330319.269518337,422989.457456643,30091
-974796.798557765,176858.130815698,30093
-728112.127801457,116939.207647546,30095
-768185.397231293,137801.960726462,30097
-909410.241810266,385334.122684354,30099
-855503.228316328,469311.898109967,30101
-558208.351907686,159683.521380066,30103
-492128.475692781,394439.703100213,30105
-751819.074774997,209155.226692274,30107
-322513.882074621,226306.551423125,30109
-638173.813023958,137187.691974139,30111
126771.465160259,-496368.695138181,31001
159346.798199917,-312011.074312503,31003
-141139.209673179,-379978.128185562,31005
-308874.288907961,-376955.884137332,31007
1923.51220278388,-343185.725931562,31009
160477.35715055,-364167.375988465,31011
-254272.238165255,-304195.856331102,31013
100632.2058924,-232727.511091014,31015
5834.01493455972,-285765.153980374,31017
77845.746038302,-460371.505625745,31019
304297.824846128,-343352.892095215,31021
239996.014673431,-415276.655744746,31023
324457.830816906,-447183.411896303,31025
224843.002136394,-263219.371511971,31027
-143599.618439599,-496090.24416779,31029
-92122.4484911011,-272262.038857592,31031
-250496.899995907,-415662.577292773,31033
164817.979763993,-495585.004709148,31035
242366.950364633,-376514.363511851,31037
265836.603055358,-337643.155342876,31039
22700.2161178028,-400882.836106393,31041
281943.012215942,-284239.829960841,31043
-255781.856629157,-248631.161537115,31045
15134.8728891175,-459048.146048395,31047
-195561.854037136,-429480.497055158,31049
256798.135120972,-273980.54629286,31051
278178.098527227,-374491.597234671,31053
321595.871258552,-404354.624999844,31055
-143496.783656336,-534710.183762921,31057
203270.255337441,-494550.471383506,31059
89028.4305892146,-535637.196872301,31061
-33198.6616070055,-496814.37516703,31063
7445.32714091531,-536186.509743118,31065
281053.540693655,-521097.668481729,31067
-193852.057603041,-373407.425342059,31069
83507.2510690823,-342551.909788907,31071
14361.2018282589,-498584.969287319,31073
-144072.686214855,-341412.114562092,31075
123047.307009304,-380512.57304538,31077
126011.96609479,-457698.42367544,31079
166469.782816943,-456750.034737515,31081
50646.3510776348,-535994.081310313,31083
-89687.4784948637,-496931.330042389,31085
-88574.834075996,-535665.349863481,31087
99791.3986107752,-282234.622605513,31089
-93978.4314688094,-342225.479995725,31091
124123.818107774,-419108.949589305,31093
242921.159924345,-532063.315272207,31095
316413.482470969,-505025.070460103,31097
88939.5324257991,-498938.842888049,31099
-139119.22159609,-421094.251028586,31101
23359.3893542189,-235656.289745289,31103
-310845.57905682,-415679.989490467,31105
172464.949430875,-260436.58339029,31107
278965.175298993,-463087.78009254,31109
-62722.2483581854,-439227.758622737,31111
-40099.6958423122,-381603.639963188,31113
45161.661688092,-342979.123111371,31115
-88220.2169467402,-380973.040585672,31117
198571.144519134,-339888.378968864,31119
164319.196941337,-424250.001280915,31121
-249542.127042252,-360416.913924419,31123
167437.016866707,-398460.845899927,31125
351228.602991222,-504188.418788105,31127
166016.583160308,-534243.070469661,31129
326267.426836785,-476083.262159683,31131
320061.663024279,-533916.020705622,31133
-138878.946947778,-459817.09516239,31135
49526.0380539347,-498783.459855283,31137
197413.84926758,-301269.36393469,31139
206239.205084386,-377957.134080074,31141
203717.588192509,-420767.438352359,31143
-40561.6312011793,-536162.956722058,31145
364236.582921822,-532495.077244876,31147
45292.6486697754,-286476.103469325,31149
241786.212482554,-493367.641208004,31151
325788.822131429,-424418.829482594,31153
281248.081862787,-413629.891483808,31155
-307117.703608571,-343164.811777583,31157
240597.421803257,-454686.042994063,31159
-197782.758047532,-274842.591091833,31161
85698.2019000222,-419647.239322721,31163
-308042.627959173,-272187.338935942,31165
232204.313340469,-338812.430716916,31167
204469.478753758,-533239.838048906,31169
-45996.0749940598,-342978.617883904,31171
285066.84812963,-310047.624835042,31173
84727.5033553842,-381107.568867663,31175
314659.11408331,-378755.455089055,31177
237276.249896872,-306097.6885266,31179
127526.089328929,-535040.620487707,31181
121836.065065028,-341913.055886357,31183
202134.327978606,-455879.028645785,31185
-1557535.22590505,-428717.721631609,32001
-1342008.89028158,-855805.467978084,32003
-1680148.21772789,-476632.836983297,32005
-1277143.94353295,-308964.581319949,32007
-1538259.50056503,-638494.572425034,32009
-1376343.02138322,-422224.770277058,32011
-1495875.27535711,-233508.382533026,32013
-1441714.28657678,-414217.95314507,32015
-1304359.8219001,-701108.349486622,32017
-1641613.98968558,-473976.283302561,32019
-1589644.14966653,-540891.210738575,32021
-1433400.58878093,-631566.612904102,32023
-1542400.91362218,-333688.781805424,32027
-1659288.914998,-420072.376984188,32029
-1640296.16807976,-285613.843968338,32031
-1272380.5286485,-503076.895127055,32033
-1685103.64514364,-447547.735211855,32510
2245990.49392238,236959.284209058,33001
2248002.71641976,280902.656447164,33003
2205552.75892851,150392.618174398,33005
2208981.8628306,364403.105289569,33007
2199984.9547204,270443.200074344,33009
2245971.72811692,164631.597496007,33011
2234589.92144917,206249.69985019,33013
2287750.94827051,188677.754287794,33015
2283896.5257412,224219.104617728,33017
2191652.76021929,198172.095292999,33019
2135611.93573602,-282807.625423883,34001
2133886.27250312,-107934.532426579,34003
2121869.0392489,-239918.04489204,34005
2100473.72736235,-255402.99763978,34007
2134337.99315907,-321561.17211803,34009
2102506.8774378,-305534.411392818,34011
2125834.31626,-131109.551806339,34013
2089034.61288408,-269337.238537171,34015
2141028.57752936,-131897.730148723,34017
2080228.43261751,-172325.301579941,34019
2105969.14196882,-197406.482794301,34021
2124065.33967996,-173139.722968868,34023
2144962.65517375,-186462.055499622,34025
2099715.12335507,-130904.61330488,34027
2152644.99778496,-228425.722279011,34029
2113517.26575995,-106124.332925544,34031
2076294.29100955,-288459.226477088,34033
2103751.75620696,-164594.589182072,34035
2079103.17706297,-104774.203630455,34037
2125311.0891031,-146472.743450915,34039
2064100.83998646,-142569.648576607,34041
-608697.616361296,-1080793.39925724,35001
-777652.104012,-1192240.12684487,35003
-416906.475688071,-1280760.02500637,35005
-730864.109561333,-1085665.76329749,35006
-415678.096291935,-921057.691668088,35007
-307628.912505146,-1151638.42099648,35009
-406594.008444527,-1172758.14752369,35011
-644969.767997165,-1377786.08227306,35013
-406087.166465362,-1380089.3204259,35015
-786988.364557306,-1322225.54861291,35017
-438556.87658876,-1113228.96739689,35019
-345325.54869967,-1007697.28788365,35021
-826184.337279416,-1410129.36443725,35023
-320682.861653814,-1348691.76048934,35025
-506733.109952673,-1233233.71265288,35027
-570068.860524911,-993200.354797986,35028
-732805.176615402,-1389212.75625067,35029
-748331.75016013,-1009535.79708513,35031
-446255.926878468,-985357.729000103,35033
-540345.441183185,-1356597.59769191,35035
-323991.952320211,-1092264.00683554,35037
-598948.113640057,-919215.668948169,35039
-322022.540904173,-1212388.46997018,35041
-621453.118945991,-1008956.02496209,35043
-744178.958632246,-906496.026684235,35045
-437309.639076699,-1044704.09764704,35047
-542372.415583998,-1035237.11723591,35049
-672404.812078733,-1289057.18797347,35051
-640792.071576924,-1194282.07291872,35053
-503710.101978099,-918610.609943884,35055
-536944.45254584,-1131816.53707084,35057
-311025.104694767,-940034.427858691,35059
-624137.172465655,-1116819.79379895,35061
2085610.97850872,70413.1808829312,36001
1781833.56496887,-63293.586208365,36003
2153972.09525759,-114017.488122225,36005
1958238.58027597,-22880.4716995527,36007
1730777.09991439,-78419.4070096284,36009
1876826.07706401,40668.4773159614,36011
1676999.61388513,-95020.5347005592,36013
1884540.85928485,-47567.0403070009,36015
1963390.40360757,18134.175906015,36017
2033025.75210569,307411.546161395,36019
2124377.67598159,41671.3022229388,36021
1924414.27022364,17920.3216435498,36023
2022730.41957347,2113.28767463879,36025
2132316.52770125,-13058.3972920209,36027
1712270.81641157,-23710.1989626713,36029
2048308.55870244,237801.366535521,36031
1992591.07883643,275194.206292106,36033
2034414.32050506,114155.453448011,36035
1747463.88720694,13846.9740100584,36037
2085424.78616184,31835.7799321676,36039
2009786.39509682,170792.098381682,36041
1982772.82323903,133288.341442052,36043
1887607.06403765,176613.153827801,36045
2154380.4388943,-139468.963347368,36047
1933644.11422119,160714.848674511,36049
1787579.44488672,-7121.98358765768,36051
1944895.57166009,62059.4258993333,36053
1781876.05159419,40293.1113457356,36055
2039930.77476718,90828.0789898371,36057
2179315.17011631,-118695.914377312,36059
2148235.78567222,-125989.273226544,36061
1698600.57965941,23314.607352557,36063
1952309.61751869,102917.186816238,36065
1901490.34801058,59026.3067747696,36067
1820449.79797781,16952.7629493386,36069
2100920.98263282,-66365.006637978,36071
1737079.18880345,39983.4257007907,36073
1892132.77089206,105829.572289014,36075
2003394.63331574,47414.0660930353,36077
2143398.37213244,-49459.9706451967,36079
2162359.57051398,-127947.119255387,36081
2117395.55924075,94611.2007722394,36083
2140299.8328285,-150111.264562625,36085
2131123.50340622,-86316.1657429933,36087
1938726.93539042,246515.11054206,36089
2076555.53815183,127687.222055703,36091
2072421.30730055,91618.6999004375,36093
2050253.40471628,57154.2193282876,36095
1867959.30188809,-22878.2062741409,36097
1860159.65836172,20300.0157329752,36099
1832108.77730575,-47703.8909687674,36101
2235664.39542709,-82753.1992678966,36103
2054463.09427977,-44633.0806112864,36105
1919265.09427956,-33705.6583910243,36107
1897760.15308706,-7260.30345545515,36109
2087753.47716313,-13102.862153534,36111
2062526.97082576,176743.126113809,36113
2102499.72206768,160601.91067782,36115
1832842.5046732,56052.9552861124,36117
2151755.06455376,-77935.8034116061,36119
1753771.06441532,-19414.8679441324,36121
1842941.63377853,-1782.11045773165,36123
1834996.03155777,-768386.127535192,37001
1682832.7088902,-818953.648000552,37003
1674105.20650469,-755606.939507358,37005
1799556.50806786,-900016.273489624,37007
1643307.15731613,-769581.845486357,37009
1614141.53365783,-816885.494259589,37011
2071430.36279585,-769242.333030823,37013
2044733.85872159,-709039.307699123,37015
1944189.81827123,-905056.074181652,37017
1987429.65732936,-956182.155418853,37019
1570405.06779455,-879263.85556136,37021
1640192.96825183,-848299.59769952,37023
1749921.49383999,-864482.337660523,37025
1649728.52507209,-823084.280114152,37027
2106543.6268236,-659733.516610307,37029
2113996.22392409,-825782.821106724,37031
1832023.8559759,-728872.976258309,37033
1685572.81464506,-848065.093091019,37035
1855974.56485451,-802133.266920828,37037
1444320.57221023,-958781.80566503,37039
2074340.67185688,-693535.090985293,37041
1474051.93035279,-961836.922643347,37043
1662988.11481704,-890513.059294054,37045
1944334.54458718,-944818.241964825,37047
2060606.60112351,-814950.551729472,37049
1909954.17521262,-863882.844414959,37051
2122657.88864442,-652237.375974165,37053
2163523.090275,-721290.546512224,37055
1770299.40101228,-813385.310306274,37057
1737957.11042626,-805089.897007144,37059
1991380.78845451,-855372.13685522,37061
1880616.09322462,-757515.253348858,37063
1994793.98847072,-741247.024871511,37065
1758605.70734444,-777470.669564682,37067
1930424.59667042,-739160.302616642,37069
1697231.3062693,-887508.794361948,37071
2057131.28673643,-661533.364027246,37073
1460351.85993703,-931230.025710788,37075
1893176.28178108,-723434.334222258,37077
1999168.84991952,-789490.262170232,37079
1800349.18501733,-772879.680759283,37081
1980258.36085801,-705340.436218155,37083
1897851.42645072,-830164.76956441,37085
1531946.72497939,-893960.646206987,37087
1581105.76221322,-908100.967656697,37089
2035279.34987948,-677798.990321644,37091
1874583.96950549,-876259.818673235,37093
2133116.8235893,-758896.717969569,37095
1711962.78894188,-825154.016517765,37097
1523194.55308479,-925812.106654555,37099
1938225.62770012,-802268.889437912,37101
2039184.08618721,-832037.221170717,37103
1868604.17693678,-825139.851007491,37105
2008585.26527625,-815288.186915215,37107
1689174.30761419,-867460.083823934,37109
1611768.21017904,-862837.079457836,37111
1501402.16021778,-946031.843162027,37113
1549430.46026426,-856043.263500721,37115
2038637.36792352,-736983.577121433,37117
1728622.59362186,-885891.361740773,37119
1594948.61410799,-828506.448327751,37121
1808283.30774932,-856867.001234471,37123
1845668.13265702,-850206.050509379,37125
1959639.64272991,-744682.507654966,37127
2014321.65912722,-927387.499354819,37129
1998023.05108963,-681754.582816857,37131
2040934.86949499,-865911.762115371,37133
1858695.28837895,-760343.938944593,37135
2096018.31345756,-800848.111767231,37137
2100386.49574857,-669811.602333863,37139
2004551.96211707,-899392.779656246,37141
2089671.5463049,-683304.997225879,37143
1863311.70318627,-721224.091910856,37145
2022464.89456054,-770309.741505758,37147
1609708.67189633,-908765.754585591,37149
1807790.44271782,-813506.545698967,37151
1830149.97421856,-889073.572258344,37153
1895666.54424705,-914205.549603941,37155
1793768.13654521,-738143.068996768,37157
1746550.136052,-836381.612047316,37159
1628938.74362613,-890570.400713497,37161
1951612.14540232,-859842.174101271,37163
1857890.90805225,-901190.46652576,37165
1778134.50974066,-865925.747986701,37167
1753444.66648168,-747364.79746154,37169
1713870.91065728,-755106.136353125,37171
1488450.02210432,-910264.976231179,37173
1555497.0590824,-928731.072604807,37175
2118602.60376949,-710582.94404201,37177
1761163.65279523,-907427.578931209,37179
1912612.2294465,-710722.670949926,37181
1906322.83040958,-779361.832905165,37183
1937698.27001659,-700689.743683633,37185
2084932.80666515,-724320.81001716,37187
1630217.33227903,-795586.531979893,37189
1974107.28576461,-810341.778755566,37191
1677664.64746395,-787422.740974134,37193
1972268.38743572,-771278.250555462,37195
1722305.95202556,-782296.376524628,37197
1583757.33533927,-843438.863856496,37199
-194919.421914359,125051.96497525,38001
146841.667314099,216979.106588916,38003
47675.5944192702,341359.457126715,38005
-255889.071924174,230338.629526383,38007
-61406.249076966,421850.997818292,38009
-271262.472846073,129736.848253582,38011
-184546.636772702,424387.810156291,38013
-35241.9095570262,220055.392084271,38015
209215.90713595,218393.318817525,38017
112414.950827784,420572.104553748,38019
115248.201079788,124571.096592185,38021
-255388.331773801,429802.571451755,38023
-197064.227808515,264920.589266844,38025
81984.6977885656,302705.100855869,38027
-18363.5650659665,142748.478968841,38029
84010.024962918,273839.162366076,38031
-291930.919325804,222638.11943965,38033
189714.87477968,327789.207130709,38035
-125750.257455254,152274.761391005,38037
132451.093674536,274733.257150048,38039
-188737.713447664,162347.298303931,38041
17072.9573527124,219937.237108752,38043
112183.235704629,163072.102729758,38045
40047.1360571539,162213.913233691,38047
-46844.5976400559,359348.755789583,38049
43054.5993711986,123814.782028259,38051
-253993.050363592,310162.225066374,38053
-98769.370053969,290809.463336868,38055
-138141.13465089,258639.902993668,38057
-97655.6338196779,191707.703106424,38059
-174584.877884432,358525.952679027,38061
134868.564534144,326453.067572674,38063
-101459.760323514,236091.983684432,38065
179459.745484489,421483.309276513,38067
2637.29214873098,361248.322087162,38069
94597.2795699281,364177.026965696,38071
179429.178753621,164557.983470352,38073
-121820.38298002,414815.699457088,38075
234536.694054654,144988.462376418,38077
11665.0285415001,419412.581563279,38079
182511.3872973,125940.835014794,38081
-25712.2653088695,286564.243711518,38083
-80546.2617142915,124341.552944612,38085
-265015.041242456,166705.049995769,38087
-202251.473519458,204489.720165904,38089
170885.735344438,275494.134648854,38091
79189.1611270363,220613.235193872,38093
55412.412937112,409961.925181557,38095
213284.999233614,276598.887170037,38097
168043.872381484,376994.30411072,38099
-114290.723739746,359508.980859202,38101
25585.1395828502,287587.355467879,38103
-257159.469956925,377567.882695824,38105
1421783.46171147,-541955.057476631,39001
1328865.14489182,-341193.993596357,39003
1477814.15444501,-301639.857127796,39005
1580561.08972704,-179123.294451486,39007
1531374.58200761,-462898.864497657,39009
1323625.80872386,-366422.889406442,39011
1602553.54917308,-368423.365789033,39013
1386469.23083358,-538947.013806465,39015
1316807.47495312,-494940.784042269,39017
1580717.28557223,-308956.68517531,39019
1370014.17266633,-405108.60670962,39021
1373295.04395588,-429866.964166362,39023
1359984.24236259,-531151.92073365,39025
1381645.23649841,-485223.307629422,39027
1601409.17332581,-282153.373044046,39029
1519583.87429695,-354882.003845477,39031
1424783.05697463,-312747.22230507,39033
1514188.84386489,-227411.710350491,39035
1299374.54174812,-419481.552396489,39037
1286253.38751742,-286802.390328482,39039
1430359.66478701,-376760.59514096,39041
1436937.94753836,-251028.051647874,39043
1472952.23487914,-428023.359233812,39045
1408174.60427907,-463333.10192734,39047
1436535.17975289,-410765.24577432,39049
1310299.07849574,-250498.588665022,39051
1519777.6906567,-523433.871533062,39053
1551100.09367073,-210187.1313482,39055
1369132.34890122,-456279.127642434,39057
1560476.35813682,-374336.215229039,39059
1324005.7054249,-521198.314406284,39061
1360177.51239833,-308809.299766387,39063
1368165.430429,-346187.693344323,39065
1587731.29572674,-340049.523737519,39067
1320539.87644772,-279000.013010427,39069
1403662.40266823,-507084.980095621,39071
1491206.87116916,-453278.441679343,39073
1512782.93467864,-326554.629105902,39075
1444410.69385507,-274731.894723638,39077
1490127.62616553,-507900.936269814,39079
1612388.87149748,-323604.972600989,39081
1475925.2464639,-353422.577682533,39083
1541619.66145256,-189714.041030731,39085
1506413.81413642,-552540.392845745,39087
1477752.9193609,-388105.15509314,39089
1364869.71213915,-377613.959013249,39091
1477401.47500228,-250467.632161679,39093
1348125.17375581,-240786.111234584,39095
1405675.22316999,-425854.434373421,39097
1595914.35918479,-255052.460899461,39099
1411074.96203432,-345811.646373653,39101
1501939.80338129,-265323.28093858,39103
1537887.95516923,-489121.303740976,39105
1290545.97403201,-375016.140743805,39107
1333503.20387329,-421988.187547128,39109
1601856.07345681,-401471.177746912,39111
1334377.67713168,-455954.733516161,39113
1540623.75672399,-428041.515869253,39115
1442744.7379867,-346273.516104735,39117
1525163.82649735,-392021.96766628,39119
1569884.21145427,-404518.397955693,39121
1394291.66238895,-241647.434395787,39123
1283107.87575012,-310958.76760672,39125
1506010.7575851,-422673.289054924,39127
1442546.65215992,-446939.42877667,39129
1451041.98309115,-509603.675018655,39131
1557767.54929684,-246713.235017186,39133
1304695.6621711,-462976.040429506,39135
1321659.60265875,-314392.922438726,39137
1457842.71823613,-314679.259686239,39139
1446108.33620936,-480917.024250736,39141
1395852.12240527,-261111.036505876,39143
1463522.7011938,-538205.372033753,39145
1401774.97114076,-286428.681350763,39147
1330058.99006585,-391135.878430279,39149
1552737.45487007,-288421.443750795,39151
1531733.48082813,-257754.400726364,39153
1589354.4048776,-222007.000871564,39155
1552849.87285028,-331167.161671835,39157
1399487.38904655,-380830.207398429,39159
1287425.50826089,-339825.394432804,39161
1496345.62096963,-479959.927999971,39163
1351430.41159221,-489928.435047574,39165
1574541.63289118,-439107.707749504,39167
1509637.79076798,-296625.944558104,39169
1273850.58447971,-262305.91068267,39171
1356245.92692146,-268634.906318422,39173
1393180.20729821,-320194.69768911,39175
482336.933006008,-997223.183911889,40001
149731.946438623,-917205.736305344,40003
365006.432603819,-1171388.41180749,40005
-42508.8306542966,-916461.493010628,40007
29021.3691748907,-1080713.02348709,40009
141614.369235657,-1012267.20675188,40011
346466.120159255,-1217545.83505656,40013
148212.26085152,-1089898.91533443,40015
182949.790222121,-1048224.16326128,40017
250550.115575965,-1189456.79345084,40019
451436.173322461,-996673.095187776,40021
411959.098344526,-1207344.69191219,40023
-224824.794366161,-913357.47540891,40025
243881.876065493,-1084076.98621469,40027
340152.93868728,-1148704.02187281,40029
140321.29560104,-1146946.6531253,40031
150338.969076463,-1187894.74265274,40033
427591.953541683,-902979.268672985,40035
327781.547364119,-1003506.92751894,40037
90512.6898778343,-1039193.9487282,40039
466007.230156428,-940087.397874233,40041
89587.2919124153,-1000516.32277581,40043
22221.3575494902,-975559.47547627,40045
199040.796565439,-955049.718961573,40047
247015.40437678,-1139347.44754653,40049
193462.712089015,-1106296.02678482,40051
197580.729533174,-908807.924970912,40053
40216.7833615479,-1117591.15536783,40055
14007.1990050748,-1138895.48268568,40057
29648.1214432216,-912241.278599284,40059
445033.370760203,-1073020.85897704,40061
342584.839304323,-1097516.19640139,40063
54086.4550223713,-1156001.27561814,40065
200489.720363788,-1206377.07992526,40067
307988.151969137,-1180406.03060664,40069
254789.932437946,-904681.788144873,40071
185826.568789488,-1003511.93626967,40073
93612.3921957037,-1119187.48411362,40075
434511.477346552,-1111816.19953672,40077
484474.719820379,-1106679.26395114,40079
282461.458792016,-1027450.80302928,40081
230902.679095956,-1005200.3750669,40083
255789.436018134,-1222325.1882109,40085
233468.295141706,-1105736.22154887,40087
483070.614120658,-1193538.7924196,40089
394121.801856634,-1059177.27223681,40091
131671.318493121,-964011.000036182,40093
299093.717516858,-1213028.64380343,40095
428244.456244016,-954147.476640374,40097
269788.654477332,-1163334.57096505,40099
418992.281207285,-1031138.04634825,40101
248651.754419203,-952449.826320954,40103
390858.831612696,-901006.163029096,40105
333732.187380994,-1051766.76119817,40107
235320.760790659,-1045822.01178565,40109
365710.801484317,-1030167.13343423,40111
322331.288067147,-923113.255300107,40113
462690.16826123,-892800.772664069,40115
296144.793516257,-958728.576611604,40117
272532.209112047,-986283.751676757,40119
388653.281967091,-1109600.73083863,40121
304216.415878477,-1134541.58814286,40123
278115.692660674,-1082699.36063098,40125
425695.969290211,-1163564.85497101,40127
27478.6462386776,-1034359.06517957,40129
394483.338554564,-948412.090784226,40131
308562.464409541,-1086139.2549967,40133
476141.415763895,-1040959.64106433,40135
197731.637179453,-1164990.02490241,40137
-133003.995409053,-915601.166900598,40139
99164.8512561633,-1179362.60770485,40141
365589.610672932,-977701.742958868,40143
404327.501810053,-993385.926137491,40145
365781.461406151,-911703.314060519,40147
91834.92256839,-1077734.31622729,40149
101333.347643567,-913994.957266115,40151
66131.3958506001,-952528.794530426,40153
-1383010.81351269,119532.435290032,41001
-1826379.53028433,210684.579321737,41003
-1713782.37079673,259052.999653252,41005
-1794893.25610056,377868.877855955,41007
-1754719.53023609,359517.272015564,41009
-1916031.02106593,83299.8385755152,41011
